fecha_apertura;residencia_provincia_nombre;residencia_provincia_id;cantidad
16/7/2020;Salta;66;7
16/7/2020;Santa Cruz;78;21
16/7/2020;Santa Fe;82;27
16/7/2020;Santiago del Estero;86;4
16/7/2020;Tierra del Fuego;94;1
16/7/2020;Tucumán;90;6
17/7/2020;Buenos Aires;6;3373
17/7/2020;CABA;2;1055
17/7/2020;Catamarca;10;6
17/7/2020;Chaco;22;71
17/7/2020;Chubut;26;9
17/7/2020;Córdoba;14;66
17/7/2020;Entre Ríos;30;21
17/7/2020;Jujuy;38;116
17/7/2020;La Rioja;46;12
17/7/2020;Mendoza;50;60
17/7/2020;Neuquén;58;27
17/7/2020;Río Negro;62;46
17/7/2020;SIN ESPECIFICAR;99;36
17/7/2020;Salta;66;8
17/7/2020;San Luis;74;2
17/7/2020;Santa Cruz;78;29
17/7/2020;Santa Fe;82;39
17/7/2020;Santiago del Estero;86;2
17/7/2020;Tierra del Fuego;94;21
17/7/2020;Tucumán;90;6
18/7/2020;Buenos Aires;6;2264
18/7/2020;CABA;2;1014
18/7/2020;Catamarca;10;3
18/7/2020;Chaco;22;54
18/7/2020;Chubut;26;2
18/7/2020;Córdoba;14;22
18/7/2020;Entre Ríos;30;12
18/7/2020;Jujuy;38;50
18/7/2020;La Rioja;46;6
18/7/2020;Mendoza;50;49
18/7/2020;Neuquén;58;20
18/7/2020;Río Negro;62;27
18/7/2020;SIN ESPECIFICAR;99;56
18/7/2020;Salta;66;13
18/7/2020;Santa Cruz;78;4
18/7/2020;Santa Fe;82;28
18/7/2020;Tierra del Fuego;94;8
18/7/2020;Tucumán;90;1
19/7/2020;Buenos Aires;6;2455
19/7/2020;CABA;2;1005
19/7/2020;Catamarca;10;13
19/7/2020;Chaco;22;31
19/7/2020;Chubut;26;5
19/7/2020;Corrientes;18;1
19/7/2020;Córdoba;14;66
19/7/2020;Entre Ríos;30;14
19/7/2020;Jujuy;38;53
19/7/2020;La Rioja;46;11
19/7/2020;Mendoza;50;39
19/7/2020;Neuquén;58;21
19/7/2020;Río Negro;62;7
19/7/2020;SIN ESPECIFICAR;99;21
19/7/2020;Salta;66;10
19/7/2020;San Juan;70;1
19/7/2020;San Luis;74;1
19/7/2020;Santa Cruz;78;74
19/7/2020;Santa Fe;82;17
19/7/2020;Santiago del Estero;86;1
19/7/2020;Tierra del Fuego;94;7
19/7/2020;Tucumán;90;5
20/7/2020;Buenos Aires;6;3907
20/7/2020;CABA;2;1300
20/7/2020;Catamarca;10;2
20/7/2020;Chaco;22;42
20/7/2020;Chubut;26;9
20/7/2020;Córdoba;14;125
20/7/2020;Entre Ríos;30;26
20/7/2020;Jujuy;38;105
20/7/2020;La Rioja;46;4
20/7/2020;Mendoza;50;65
20/7/2020;Neuquén;58;16
20/7/2020;Río Negro;62;49
20/7/2020;SIN ESPECIFICAR;99;56
20/7/2020;Salta;66;4
20/7/2020;San Juan;70;2
20/7/2020;Santa Cruz;78;24
20/7/2020;Santa Fe;82;41
20/7/2020;Santiago del Estero;86;2
20/7/2020;Tierra del Fuego;94;8
20/7/2020;Tucumán;90;2
21/7/2020;Buenos Aires;6;4008
21/7/2020;CABA;2;1474
21/7/2020;Catamarca;10;5
21/7/2020;Chaco;22;82
21/7/2020;Corrientes;18;3
21/7/2020;Córdoba;14;68
21/7/2020;Entre Ríos;30;14
21/7/2020;Jujuy;38;226
21/7/2020;La Rioja;46;5
21/7/2020;Mendoza;50;74
21/7/2020;Neuquén;58;27
21/7/2020;Río Negro;62;61
21/7/2020;SIN ESPECIFICAR;99;54
21/7/2020;Salta;66;19
21/7/2020;San Luis;74;1
21/7/2020;Santa Cruz;78;5
21/7/2020;Santa Fe;82;44
21/7/2020;Tierra del Fuego;94;20
21/7/2020;Tucumán;90;1
22/7/2020;Buenos Aires;6;4501
22/7/2020;CABA;2;1385
22/7/2020;Catamarca;10;1
22/7/2020;Chaco;22;48
22/7/2020;Chubut;26;4
22/7/2020;Corrientes;18;1
22/7/2020;Córdoba;14;83
22/7/2020;Entre Ríos;30;14
22/7/2020;Jujuy;38;135
22/7/2020;La Rioja;46;12
22/7/2020;Mendoza;50;85
22/7/2020;Neuquén;58;26
22/7/2020;Río Negro;62;60
22/7/2020;SIN ESPECIFICAR;99;54
22/7/2020;Salta;66;18
22/7/2020;San Juan;70;3
22/7/2020;San Luis;74;2
22/7/2020;Santa Cruz;78;36
22/7/2020;Santa Fe;82;45
22/7/2020;Tierra del Fuego;94;13
22/7/2020;Tucumán;90;3
23/7/2020;Buenos Aires;6;4233
23/7/2020;CABA;2;1084
23/7/2020;Catamarca;10;6
23/7/2020;Chaco;22;66
23/7/2020;Chubut;26;3
23/7/2020;Corrientes;18;1
23/7/2020;Córdoba;14;106
23/7/2020;Entre Ríos;30;19
23/7/2020;Formosa;34;2
23/7/2020;Jujuy;38;215
23/7/2020;La Pampa;42;2
23/7/2020;La Rioja;46;14
23/7/2020;Mendoza;50;70
23/7/2020;Neuquén;58;32
23/7/2020;Río Negro;62;44
23/7/2020;SIN ESPECIFICAR;99;57
23/7/2020;Salta;66;15
23/7/2020;San Luis;74;1
23/7/2020;Santa Cruz;78;13
23/7/2020;Santa Fe;82;29
23/7/2020;Tierra del Fuego;94;33
23/7/2020;Tucumán;90;5
24/7/2020;Buenos Aires;6;4185
24/7/2020;CABA;2;1334
24/7/2020;Catamarca;10;2
24/7/2020;Chaco;22;50
24/7/2020;Chubut;26;5
24/7/2020;Corrientes;18;1
24/7/2020;Córdoba;14;75
24/7/2020;Entre Ríos;30;13
24/7/2020;Jujuy;38;182
24/7/2020;La Pampa;42;14
24/7/2020;La Rioja;46;15
24/7/2020;Mendoza;50;73
24/7/2020;Neuquén;58;10
24/7/2020;Río Negro;62;59
24/7/2020;SIN ESPECIFICAR;99;65
24/7/2020;Salta;66;12
24/7/2020;San Luis;74;1
24/7/2020;Santa Cruz;78;31
24/7/2020;Santa Fe;82;33
24/7/2020;Santiago del Estero;86;3
24/7/2020;Tierra del Fuego;94;39
24/7/2020;Tucumán;90;12
25/7/2020;Buenos Aires;6;3035
25/7/2020;CABA;2;950
25/7/2020;Chaco;22;59
25/7/2020;Chubut;26;3
25/7/2020;Corrientes;18;6
25/7/2020;Córdoba;14;74
25/7/2020;Entre Ríos;30;14
25/7/2020;Jujuy;38;152
25/7/2020;La Pampa;42;9
25/7/2020;La Rioja;46;17
25/7/2020;Mendoza;50;60
25/7/2020;Neuquén;58;24
25/7/2020;Río Negro;62;31
25/7/2020;SIN ESPECIFICAR;99;26
25/7/2020;Salta;66;7
25/7/2020;Santa Cruz;78;12
25/7/2020;Santa Fe;82;53
25/7/2020;Santiago del Estero;86;1
25/7/2020;Tierra del Fuego;94;34
25/7/2020;Tucumán;90;7
26/7/2020;Buenos Aires;6;2476
26/7/2020;CABA;2;853
26/7/2020;Chaco;22;31
26/7/2020;Chubut;26;3
26/7/2020;Corrientes;18;12
26/7/2020;Córdoba;14;72
26/7/2020;Entre Ríos;30;7
26/7/2020;Jujuy;38;103
26/7/2020;La Pampa;42;14
26/7/2020;La Rioja;46;16
26/7/2020;Mendoza;50;43
26/7/2020;Neuquén;58;26
26/7/2020;Río Negro;62;7
26/7/2020;SIN ESPECIFICAR;99;19
26/7/2020;Salta;66;2
26/7/2020;San Juan;70;1
26/7/2020;San Luis;74;1
26/7/2020;Santa Cruz;78;24
26/7/2020;Santa Fe;82;27
26/7/2020;Santiago del Estero;86;1
26/7/2020;Tierra del Fuego;94;16
26/7/2020;Tucumán;90;23
27/7/2020;Buenos Aires;6;4320
27/7/2020;CABA;2;1193
27/7/2020;Catamarca;10;2
27/7/2020;Chaco;22;25
27/7/2020;Chubut;26;4
27/7/2020;Corrientes;18;1
27/7/2020;Córdoba;14;105
27/7/2020;Entre Ríos;30;14
27/7/2020;Jujuy;38;242
27/7/2020;La Pampa;42;15
27/7/2020;La Rioja;46;16
27/7/2020;Mendoza;50;91
27/7/2020;Misiones;54;1
27/7/2020;Neuquén;58;35
27/7/2020;Río Negro;62;85
27/7/2020;SIN ESPECIFICAR;99;58
27/7/2020;Salta;66;8
27/7/2020;Santa Cruz;78;12
27/7/2020;Santa Fe;82;34
27/7/2020;Tierra del Fuego;94;60
27/7/2020;Tucumán;90;30
28/7/2020;Buenos Aires;6;4540
28/7/2020;CABA;2;1194
28/7/2020;Catamarca;10;7
28/7/2020;Chaco;22;53
28/7/2020;Chubut;26;2
28/7/2020;Corrientes;18;14
28/7/2020;Córdoba;14;94
28/7/2020;Entre Ríos;30;15
28/7/2020;Jujuy;38;199
28/7/2020;La Pampa;42;8
28/7/2020;La Rioja;46;43
28/7/2020;Mendoza;50;88
28/7/2020;Misiones;54;1
28/7/2020;Neuquén;58;34
28/7/2020;Río Negro;62;55
28/7/2020;SIN ESPECIFICAR;99;22
28/7/2020;Salta;66;10
28/7/2020;San Juan;70;1
28/7/2020;San Luis;74;2
28/7/2020;Santa Cruz;78;43
28/7/2020;Santa Fe;82;82
28/7/2020;Santiago del Estero;86;1
28/7/2020;Tierra del Fuego;94;31
28/7/2020;Tucumán;90;17
29/7/2020;Buenos Aires;6;4629
29/7/2020;CABA;2;1179
29/7/2020;Catamarca;10;4
29/7/2020;Chaco;22;94
29/7/2020;Chubut;26;4
29/7/2020;Corrientes;18;4
29/7/2020;Córdoba;14;97
29/7/2020;Entre Ríos;30;23
29/7/2020;Jujuy;38;200
29/7/2020;La Pampa;42;9
29/7/2020;La Rioja;46;13
29/7/2020;Mendoza;50;94
29/7/2020;Neuquén;58;19
29/7/2020;Río Negro;62;82
29/7/2020;SIN ESPECIFICAR;99;20
29/7/2020;Salta;66;11
29/7/2020;San Juan;70;2
29/7/2020;San Luis;74;5
29/7/2020;Santa Cruz;78;31
29/7/2020;Santa Fe;82;66
29/7/2020;Santiago del Estero;86;1
29/7/2020;Tierra del Fuego;94;20
29/7/2020;Tucumán;90;23
30/7/2020;Buenos Aires;6;4371
30/7/2020;CABA;2;1260
30/7/2020;Catamarca;10;4
30/7/2020;Chaco;22;56
30/7/2020;Chubut;26;8
30/7/2020;Corrientes;18;3
30/7/2020;Córdoba;14;131
30/7/2020;Entre Ríos;30;14
30/7/2020;Jujuy;38;163
30/7/2020;La Pampa;42;26
30/7/2020;La Rioja;46;29
30/7/2020;Mendoza;50;107
30/7/2020;Misiones;54;3
30/7/2020;Neuquén;58;34
30/7/2020;Río Negro;62;104
30/7/2020;SIN ESPECIFICAR;99;12
30/7/2020;Salta;66;19
30/7/2020;San Luis;74;3
30/7/2020;Santa Cruz;78;9
30/7/2020;Santa Fe;82;64
30/7/2020;Santiago del Estero;86;3
30/7/2020;Tierra del Fuego;94;36
30/7/2020;Tucumán;90;30
31/7/2020;Buenos Aires;6;4492
31/7/2020;CABA;2;1149
31/7/2020;Catamarca;10;1
31/7/2020;Chaco;22;60
31/7/2020;Chubut;26;9
31/7/2020;Corrientes;18;21
31/7/2020;Córdoba;14;118
31/7/2020;Entre Ríos;30;12
31/7/2020;Jujuy;38;143
31/7/2020;La Pampa;42;52
31/7/2020;La Rioja;46;26
31/7/2020;Mendoza;50;130
31/7/2020;Neuquén;58;23
31/7/2020;Río Negro;62;98
31/7/2020;SIN ESPECIFICAR;99;10
31/7/2020;Salta;66;27
31/7/2020;San Luis;74;1
31/7/2020;Santa Cruz;78;26
31/7/2020;Santa Fe;82;78
31/7/2020;Tierra del Fuego;94;96
31/7/2020;Tucumán;90;25
1/8/2020;Buenos Aires;6;3200
1/8/2020;CABA;2;757
1/8/2020;Catamarca;10;1
1/8/2020;Chaco;22;26
1/8/2020;Corrientes;18;1
1/8/2020;Córdoba;14;68
1/8/2020;Entre Ríos;30;20
1/8/2020;Jujuy;38;78
1/8/2020;La Pampa;42;3
1/8/2020;La Rioja;46;14
1/8/2020;Mendoza;50;104
1/8/2020;Neuquén;58;19
1/8/2020;Río Negro;62;67
1/8/2020;SIN ESPECIFICAR;99;13
1/8/2020;Salta;66;8
1/8/2020;San Luis;74;1
1/8/2020;Santa Cruz;78;44
1/8/2020;Santa Fe;82;82
1/8/2020;Tierra del Fuego;94;22
1/8/2020;Tucumán;90;15
2/8/2020;Buenos Aires;6;2768
2/8/2020;CABA;2;1183
2/8/2020;Catamarca;10;2
2/8/2020;Chaco;22;40
2/8/2020;Chubut;26;8
2/8/2020;Corrientes;18;1
2/8/2020;Córdoba;14;89
2/8/2020;Entre Ríos;30;23
2/8/2020;Formosa;34;1
2/8/2020;Jujuy;38;88
2/8/2020;La Pampa;42;2
2/8/2020;La Rioja;46;1
2/8/2020;Mendoza;50;80
2/8/2020;Neuquén;58;25
2/8/2020;Río Negro;62;42
2/8/2020;SIN ESPECIFICAR;99;10
2/8/2020;Salta;66;14
2/8/2020;Santa Cruz;78;38
2/8/2020;Santa Fe;82;69
2/8/2020;Tierra del Fuego;94;106
2/8/2020;Tucumán;90;51
3/8/2020;Buenos Aires;6;5395
3/8/2020;CABA;2;1261
3/8/2020;Catamarca;10;2
3/8/2020;Chaco;22;48
3/8/2020;Chubut;26;8
3/8/2020;Corrientes;18;7
3/8/2020;Córdoba;14;162
3/8/2020;Entre Ríos;30;28
3/8/2020;Jujuy;38;141
3/8/2020;La Pampa;42;12
3/8/2020;La Rioja;46;44
3/8/2020;Mendoza;50;98
3/8/2020;Neuquén;58;39
3/8/2020;Río Negro;62;192
3/8/2020;SIN ESPECIFICAR;99;23
3/8/2020;Salta;66;12
3/8/2020;San Juan;70;2
3/8/2020;San Luis;74;2
3/8/2020;Santa Cruz;78;20
3/8/2020;Santa Fe;82;71
3/8/2020;Santiago del Estero;86;2
3/8/2020;Tierra del Fuego;94;42
3/8/2020;Tucumán;90;43
4/8/2020;Buenos Aires;6;6412
4/8/2020;CABA;2;1523
4/8/2020;Catamarca;10;3
4/8/2020;Chaco;22;77
4/8/2020;Chubut;26;3
4/8/2020;Corrientes;18;7
4/8/2020;Córdoba;14;169
4/8/2020;Entre Ríos;30;47
4/8/2020;Jujuy;38;175
4/8/2020;La Pampa;42;1
4/8/2020;La Rioja;46;34
4/8/2020;Mendoza;50;127
4/8/2020;Neuquén;58;43
4/8/2020;Río Negro;62;161
4/8/2020;SIN ESPECIFICAR;99;31
4/8/2020;Salta;66;57
4/8/2020;San Luis;74;3
4/8/2020;Santa Cruz;78;43
4/8/2020;Santa Fe;82;114
4/8/2020;Santiago del Estero;86;23
4/8/2020;Tierra del Fuego;94;63
4/8/2020;Tucumán;90;51
5/8/2020;Buenos Aires;6;5839
5/8/2020;CABA;2;1284
5/8/2020;Catamarca;10;8
5/8/2020;Chaco;22;56
5/8/2020;Chubut;26;10
5/8/2020;Corrientes;18;6
5/8/2020;Córdoba;14;155
5/8/2020;Entre Ríos;30;52
5/8/2020;Formosa;34;1
5/8/2020;Jujuy;38;220
5/8/2020;La Pampa;42;3
5/8/2020;La Rioja;46;44
5/8/2020;Mendoza;50;85
5/8/2020;Misiones;54;1
5/8/2020;Neuquén;58;39
5/8/2020;Río Negro;62;146
5/8/2020;SIN ESPECIFICAR;99;22
5/8/2020;Salta;66;44
5/8/2020;Santa Cruz;78;16
5/8/2020;Santa Fe;82;83
5/8/2020;Santiago del Estero;86;9
5/8/2020;Tierra del Fuego;94;30
5/8/2020;Tucumán;90;35
6/8/2020;Buenos Aires;6;6014
6/8/2020;CABA;2;1559
6/8/2020;Catamarca;10;7
6/8/2020;Chaco;22;55
6/8/2020;Chubut;26;12
6/8/2020;Corrientes;18;5
6/8/2020;Córdoba;14;145
6/8/2020;Entre Ríos;30;68
6/8/2020;Jujuy;38;111
6/8/2020;La Pampa;42;2
6/8/2020;La Rioja;46;39
6/8/2020;Mendoza;50;159
6/8/2020;Neuquén;58;43
6/8/2020;Río Negro;62;151
6/8/2020;SIN ESPECIFICAR;99;17
6/8/2020;Salta;66;44
6/8/2020;San Juan;70;1
6/8/2020;Santa Cruz;78;70
6/8/2020;Santa Fe;82;170
6/8/2020;Santiago del Estero;86;26
6/8/2020;Tierra del Fuego;94;64
6/8/2020;Tucumán;90;29
7/8/2020;Buenos Aires;6;5220
7/8/2020;CABA;2;1183
7/8/2020;Catamarca;10;7
7/8/2020;Chaco;22;70
7/8/2020;Chubut;26;17
7/8/2020;Corrientes;18;4
7/8/2020;Córdoba;14;154
7/8/2020;Entre Ríos;30;42
7/8/2020;Jujuy;38;253
7/8/2020;La Pampa;42;3
7/8/2020;La Rioja;46;42
7/8/2020;Mendoza;50;158
7/8/2020;Neuquén;58;48
7/8/2020;Río Negro;62;143
7/8/2020;SIN ESPECIFICAR;99;20
7/8/2020;Salta;66;80
7/8/2020;Santa Cruz;78;35
7/8/2020;Santa Fe;82;197
7/8/2020;Santiago del Estero;86;18
7/8/2020;Tierra del Fuego;94;32
7/8/2020;Tucumán;90;18
8/8/2020;Buenos Aires;6;3175
8/8/2020;CABA;2;833
8/8/2020;Catamarca;10;1
8/8/2020;Chaco;22;55
8/8/2020;Chubut;26;7
8/8/2020;Corrientes;18;1
8/8/2020;Córdoba;14;151
8/8/2020;Entre Ríos;30;51
8/8/2020;Jujuy;38;112
8/8/2020;La Rioja;46;26
8/8/2020;Mendoza;50;139
8/8/2020;Neuquén;58;20
8/8/2020;Río Negro;62;72
8/8/2020;SIN ESPECIFICAR;99;10
8/8/2020;Salta;66;57
8/8/2020;San Luis;74;1
8/8/2020;Santa Cruz;78;21
8/8/2020;Santa Fe;82;84
8/8/2020;Santiago del Estero;86;2
8/8/2020;Tierra del Fuego;94;72
8/8/2020;Tucumán;90;18
9/8/2020;Buenos Aires;6;3188
9/8/2020;CABA;2;1003
9/8/2020;Catamarca;10;4
9/8/2020;Chaco;22;17
9/8/2020;Chubut;26;10
9/8/2020;Corrientes;18;4
9/8/2020;Córdoba;14;205
9/8/2020;Entre Ríos;30;28
9/8/2020;Jujuy;38;122
9/8/2020;La Rioja;46;2
9/8/2020;Mendoza;50;88
9/8/2020;Neuquén;58;40
9/8/2020;Río Negro;62;45
9/8/2020;SIN ESPECIFICAR;99;11
9/8/2020;Salta;66;20
9/8/2020;Santa Cruz;78;54
9/8/2020;Santa Fe;82;64
9/8/2020;Santiago del Estero;86;23
9/8/2020;Tierra del Fuego;94;47
9/8/2020;Tucumán;90;31
10/8/2020;Buenos Aires;6;5264
10/8/2020;CABA;2;1159
10/8/2020;Catamarca;10;4
10/8/2020;Chaco;22;83
10/8/2020;Chubut;26;13
10/8/2020;Corrientes;18;13
10/8/2020;Córdoba;14;197
10/8/2020;Entre Ríos;30;60
10/8/2020;Jujuy;38;129
10/8/2020;La Pampa;42;2
10/8/2020;La Rioja;46;13
10/8/2020;Mendoza;50;160
10/8/2020;Neuquén;58;65
10/8/2020;Río Negro;62;217
10/8/2020;SIN ESPECIFICAR;99;19
10/8/2020;Salta;66;47
10/8/2020;San Juan;70;2
10/8/2020;Santa Cruz;78;30
10/8/2020;Santa Fe;82;205
10/8/2020;Santiago del Estero;86;14
10/8/2020;Tierra del Fuego;94;42
10/8/2020;Tucumán;90;43
11/8/2020;Buenos Aires;6;5284
11/8/2020;CABA;2;1131
11/8/2020;Catamarca;10;2
11/8/2020;Chaco;22;78
11/8/2020;Chubut;26;23
11/8/2020;Corrientes;18;13
11/8/2020;Córdoba;14;169
11/8/2020;Entre Ríos;30;70
11/8/2020;Jujuy;38;257
11/8/2020;La Pampa;42;3
11/8/2020;La Rioja;46;24
11/8/2020;Mendoza;50;177
11/8/2020;Neuquén;58;78
11/8/2020;Río Negro;62;175
11/8/2020;SIN ESPECIFICAR;99;19
11/8/2020;Salta;66;104
11/8/2020;San Juan;70;1
11/8/2020;Santa Cruz;78;63
11/8/2020;Santa Fe;82;165
11/8/2020;Santiago del Estero;86;26
11/8/2020;Tierra del Fuego;94;56
11/8/2020;Tucumán;90;37
12/8/2020;Buenos Aires;6;5002
12/8/2020;CABA;2;1175
12/8/2020;Catamarca;10;3
12/8/2020;Chaco;22;60
12/8/2020;Chubut;26;4
12/8/2020;Corrientes;18;15
12/8/2020;Córdoba;14;145
12/8/2020;Entre Ríos;30;105
12/8/2020;Formosa;34;1
12/8/2020;Jujuy;38;171
12/8/2020;La Pampa;42;1
12/8/2020;La Rioja;46;78
12/8/2020;Mendoza;50;169
12/8/2020;Neuquén;58;53
12/8/2020;Río Negro;62;150
12/8/2020;SIN ESPECIFICAR;99;14
12/8/2020;Salta;66;94
12/8/2020;San Luis;74;1
12/8/2020;Santa Cruz;78;53
12/8/2020;Santa Fe;82;187
12/8/2020;Santiago del Estero;86;5
12/8/2020;Tierra del Fuego;94;61
12/8/2020;Tucumán;90;54
13/8/2020;Buenos Aires;6;4640
13/8/2020;CABA;2;1086
13/8/2020;Catamarca;10;3
13/8/2020;Chaco;22;71
13/8/2020;Chubut;26;13
13/8/2020;Corrientes;18;1
13/8/2020;Córdoba;14;186
13/8/2020;Entre Ríos;30;58
13/8/2020;Jujuy;38;250
13/8/2020;La Pampa;42;1
13/8/2020;La Rioja;46;90
13/8/2020;Mendoza;50;213
13/8/2020;Misiones;54;1
13/8/2020;Neuquén;58;58
13/8/2020;Río Negro;62;122
13/8/2020;SIN ESPECIFICAR;99;15
13/8/2020;Salta;66;124
13/8/2020;San Luis;74;2
13/8/2020;Santa Cruz;78;42
13/8/2020;Santa Fe;82;183
13/8/2020;Santiago del Estero;86;29
13/8/2020;Tierra del Fuego;94;115
13/8/2020;Tucumán;90;34
14/8/2020;Buenos Aires;6;4998
14/8/2020;CABA;2;1142
14/8/2020;Catamarca;10;3
14/8/2020;Chaco;22;48
14/8/2020;Chubut;26;12
14/8/2020;Corrientes;18;9
14/8/2020;Córdoba;14;186
14/8/2020;Entre Ríos;30;62
14/8/2020;Formosa;34;1
14/8/2020;Jujuy;38;203
14/8/2020;La Pampa;42;1
14/8/2020;La Rioja;46;34
14/8/2020;Mendoza;50;293
14/8/2020;Neuquén;58;31
14/8/2020;Río Negro;62;142
14/8/2020;SIN ESPECIFICAR;99;20
14/8/2020;Salta;66;101
14/8/2020;San Luis;74;1
14/8/2020;Santa Cruz;78;45
14/8/2020;Santa Fe;82;204
14/8/2020;Santiago del Estero;86;26
14/8/2020;Tierra del Fuego;94;81
14/8/2020;Tucumán;90;48
15/8/2020;Buenos Aires;6;3314
15/8/2020;CABA;2;926
15/8/2020;Catamarca;10;3
15/8/2020;Chaco;22;56
15/8/2020;Chubut;26;8
15/8/2020;Córdoba;14;150
15/8/2020;Entre Ríos;30;78
15/8/2020;Jujuy;38;181
15/8/2020;La Pampa;42;1
15/8/2020;La Rioja;46;43
15/8/2020;Mendoza;50;210
15/8/2020;Neuquén;58;45
15/8/2020;Río Negro;62;139
15/8/2020;SIN ESPECIFICAR;99;11
15/8/2020;Salta;66;86
15/8/2020;Santa Cruz;78;12
15/8/2020;Santa Fe;82;162
15/8/2020;Santiago del Estero;86;24
15/8/2020;Tierra del Fuego;94;32
15/8/2020;Tucumán;90;55
16/8/2020;Buenos Aires;6;2516
16/8/2020;CABA;2;857
16/8/2020;Catamarca;10;1
16/8/2020;Chaco;22;45
16/8/2020;Chubut;26;13
16/8/2020;Corrientes;18;11
16/8/2020;Córdoba;14;137
16/8/2020;Entre Ríos;30;88
16/8/2020;Jujuy;38;191
16/8/2020;La Pampa;42;2
16/8/2020;La Rioja;46;68
16/8/2020;Mendoza;50;150
16/8/2020;Neuquén;58;57
16/8/2020;Río Negro;62;38
16/8/2020;SIN ESPECIFICAR;99;8
16/8/2020;Salta;66;57
16/8/2020;Santa Cruz;78;66
16/8/2020;Santa Fe;82;143
16/8/2020;Santiago del Estero;86;35
16/8/2020;Tierra del Fuego;94;47
16/8/2020;Tucumán;90;46
17/8/2020;Buenos Aires;6;3098
17/8/2020;CABA;2;917
17/8/2020;Catamarca;10;2
17/8/2020;Chaco;22;56
17/8/2020;Chubut;26;10
17/8/2020;Corrientes;18;3
17/8/2020;Córdoba;14;224
17/8/2020;Entre Ríos;30;52
17/8/2020;Jujuy;38;235
17/8/2020;La Pampa;42;2
17/8/2020;La Rioja;46;23
17/8/2020;Mendoza;50;134
17/8/2020;Neuquén;58;47
17/8/2020;Río Negro;62;107
17/8/2020;SIN ESPECIFICAR;99;10
17/8/2020;Salta;66;92
17/8/2020;Santa Cruz;78;23
17/8/2020;Santa Fe;82;159
17/8/2020;Santiago del Estero;86;52
17/8/2020;Tierra del Fuego;94;81
17/8/2020;Tucumán;90;49
18/8/2020;Buenos Aires;6;5298
18/8/2020;CABA;2;1308
18/8/2020;Catamarca;10;5
18/8/2020;Chaco;22;67
18/8/2020;Chubut;26;26
18/8/2020;Corrientes;18;3
18/8/2020;Córdoba;14;180
18/8/2020;Entre Ríos;30;71
18/8/2020;Jujuy;38;230
18/8/2020;La Rioja;46;72
18/8/2020;Mendoza;50;198
18/8/2020;Misiones;54;1
18/8/2020;Neuquén;58;45
18/8/2020;Río Negro;62;165
18/8/2020;SIN ESPECIFICAR;99;17
18/8/2020;Salta;66;162
18/8/2020;San Juan;70;2
18/8/2020;San Luis;74;3
18/8/2020;Santa Cruz;78;52
18/8/2020;Santa Fe;82;216
18/8/2020;Santiago del Estero;86;12
18/8/2020;Tierra del Fuego;94;47
18/8/2020;Tucumán;90;44
19/8/2020;Buenos Aires;6;5620
19/8/2020;CABA;2;1432
19/8/2020;Catamarca;10;1
19/8/2020;Chaco;22;83
19/8/2020;Chubut;26;22
19/8/2020;Corrientes;18;4
19/8/2020;Córdoba;14;171
19/8/2020;Entre Ríos;30;100
19/8/2020;Jujuy;38;285
19/8/2020;La Pampa;42;2
19/8/2020;La Rioja;46;44
19/8/2020;Mendoza;50;270
19/8/2020;Neuquén;58;60
19/8/2020;Río Negro;62;150
19/8/2020;SIN ESPECIFICAR;99;16
19/8/2020;Salta;66;176
19/8/2020;San Luis;74;3
19/8/2020;Santa Cruz;78;35
19/8/2020;Santa Fe;82;245
19/8/2020;Santiago del Estero;86;44
19/8/2020;Tierra del Fuego;94;54
19/8/2020;Tucumán;90;113
20/8/2020;Buenos Aires;6;5271
20/8/2020;CABA;2;1275
20/8/2020;Catamarca;10;5
20/8/2020;Chaco;22;50
20/8/2020;Chubut;26;26
20/8/2020;Corrientes;18;2
20/8/2020;Córdoba;14;164
20/8/2020;Entre Ríos;30;82
20/8/2020;Jujuy;38;255
20/8/2020;La Pampa;42;3
20/8/2020;La Rioja;46;52
20/8/2020;Mendoza;50;305
20/8/2020;Misiones;54;1
20/8/2020;Neuquén;58;65
20/8/2020;Río Negro;62;191
20/8/2020;SIN ESPECIFICAR;99;11
20/8/2020;Salta;66;193
20/8/2020;San Juan;70;15
20/8/2020;San Luis;74;1
20/8/2020;Santa Cruz;78;71
20/8/2020;Santa Fe;82;295
20/8/2020;Santiago del Estero;86;40
20/8/2020;Tierra del Fuego;94;28
20/8/2020;Tucumán;90;73
21/8/2020;Buenos Aires;6;5344
21/8/2020;CABA;2;1237
21/8/2020;Catamarca;10;4
21/8/2020;Chaco;22;63
21/8/2020;Chubut;26;22
21/8/2020;Corrientes;18;4
21/8/2020;Córdoba;14;229
21/8/2020;Entre Ríos;30;148
21/8/2020;Formosa;34;1
21/8/2020;Jujuy;38;305
21/8/2020;La Pampa;42;5
21/8/2020;La Rioja;46;36
21/8/2020;Mendoza;50;292
21/8/2020;Neuquén;58;101
21/8/2020;Río Negro;62;152
21/8/2020;SIN ESPECIFICAR;99;23
21/8/2020;Salta;66;144
21/8/2020;San Juan;70;2
21/8/2020;Santa Cruz;78;66
21/8/2020;Santa Fe;82;301
21/8/2020;Santiago del Estero;86;49
21/8/2020;Tierra del Fuego;94;29
21/8/2020;Tucumán;90;104
22/8/2020;Buenos Aires;6;3755
22/8/2020;CABA;2;1039
22/8/2020;Chaco;22;44
22/8/2020;Chubut;26;47
22/8/2020;Corrientes;18;5
